date,dominance_btc,ratio_eth_btc
2022-12-06,59.3754,0.07440816
2022-12-07,59.7532,0.0731561
2022-12-08,59.4554,0.07437752
2022-12-09,59.6667,0.07371602
2022-12-10,59.6349,0.07397545
2022-12-11,59.7647,0.07388809
2022-12-12,59.714,0.07413442
2022-12-13,59.8346,0.07428456
2022-12-14,60.1949,0.07345134
2022-12-15,60.3117,0.0728854
2022-12-16,61.2481,0.07012769
2022-12-17,61.0671,0.07076763
2022-12-18,61.0958,0.07077925
2022-12-19,61.2034,0.07106219
2022-12-20,60.924,0.07205075
2022-12-21,60.9436,0.07216301
2022-12-22,60.79,0.07237005
2022-12-23,60.6603,0.07269547
2022-12-24,60.7608,0.07249132
2022-12-25,60.8534,0.07238004
2022-12-26,60.5932,0.0725345
2022-12-27,60.5424,0.07255417
2022-12-28,60.8782,0.0718485
2022-12-29,60.978,0.07221155
2022-12-30,60.96,0.07223128
2022-12-31,60.9354,0.07233812
2023-01-01,60.975,0.07226012
2023-01-02,60.6929,0.07279395
2023-01-03,60.7465,0.07283864
2023-01-04,60.3416,0.07454267
2023-01-05,60.5274,0.07430389
2023-01-06,60.3254,0.07484742
2023-01-07,60.3891,0.07457545
2023-01-08,60.2163,0.07530465
2023-01-09,59.7655,0.07685933
2023-01-10,59.8634,0.07661254
2023-01-11,59.5547,0.07741037
2023-01-12,60.3878,0.07510158
2023-01-13,61.029,0.07297318
2023-01-14,61.0114,0.0738464
2023-01-15,60.964,0.07435902
2023-01-16,61.0668,0.07450053
2023-01-17,61.1403,0.07414146
2023-01-18,61.3757,0.07339462
2023-01-19,61.27,0.07357332
2023-01-20,61.4984,0.07316947
2023-01-21,62.0497,0.07139909
2023-01-22,61.9436,0.07167842
2023-01-23,61.8996,0.0709989
2023-01-24,62.6543,0.06871582
2023-01-25,62.423,0.06957142
2023-01-26,62.4698,0.06962305
2023-01-27,62.5135,0.06926679
2023-01-28,62.7761,0.06824288
2023-01-29,62.5989,0.06924488
2023-01-30,62.7512,0.06868543
2023-01-31,62.6499,0.06851784
2023-02-01,62.543,0.06919914
2023-02-02,62.3749,0.07004022
2023-02-03,62.0576,0.07104063
2023-02-04,61.8747,0.07154825
2023-02-05,62.0932,0.07105045
2023-02-06,62.169,0.07097222
2023-02-07,61.8789,0.07189474
2023-02-08,61.8853,0.07194451
2023-02-09,62.2163,0.07084107
2023-02-10,62.3429,0.07003748
2023-02-11,62.2587,0.07044094
2023-02-12,62.5724,0.06952802
2023-02-13,62.7204,0.06909686
2023-02-14,62.4429,0.07008359
2023-02-15,62.9828,0.06882822
2023-02-16,62.9838,0.06923868
2023-02-17,63.1214,0.0689244
2023-02-18,63.1815,0.06863534
2023-02-19,63.1205,0.06907736
2023-02-20,63.2132,0.06859003
2023-02-21,63.4131,0.06783067
2023-02-22,63.3,0.06795063
2023-02-23,63.078,0.06898329
2023-02-24,62.96,0.06939555
2023-02-25,63.1134,0.06882196
2023-02-26,62.9501,0.06968702
2023-02-27,62.9805,0.06950375
2023-02-28,62.9538,0.06941442
2023-03-01,62.7325,0.07037957
2023-03-02,62.8367,0.07021104
2023-03-03,62.6564,0.0702086
2023-03-04,62.7733,0.07011118
2023-03-05,62.9471,0.06974321
2023-03-06,62.8688,0.06993338
2023-03-07,62.6456,0.07035187
2023-03-08,62.4274,0.07069722
2023-03-09,62.3913,0.07059863
2023-03-10,62.3296,0.07085575
2023-03-11,62.272,0.07176239
2023-03-12,62.4333,0.071898
2023-03-13,63.4676,0.06946496
2023-03-14,63.6695,0.06891242
2023-03-15,64.1562,0.06781835
2023-03-16,64.4082,0.06697449
2023-03-17,65.1202,0.06524515
2023-03-18,65.1189,0.0653814
2023-03-19,65.5519,0.0639254
2023-03-20,66.1143,0.06241849
2023-03-21,64.842,0.06407212
2023-03-22,65.208,0.06357609
2023-03-23,65.0079,0.06408511
2023-03-24,65.1204,0.06376074
2023-03-25,65.0845,0.063388
2023-03-26,65.121,0.06340706
2023-03-27,64.8201,0.06315129
2023-03-28,64.0061,0.06505362
2023-03-29,64.4385,0.06321922
2023-03-30,64.2522,0.0639435
2023-03-31,64.237,0.06396712
2023-04-01,64.4197,0.06395662
2023-04-02,64.3768,0.06372971
2023-04-03,63.9554,0.0650313
2023-04-04,63.6356,0.06645066
2023-04-05,63.3003,0.0677937
2023-04-06,63.6569,0.06674331
2023-04-07,63.5697,0.06680587
2023-04-08,63.8124,0.06621895
2023-04-09,64.0203,0.06563035
2023-04-10,64.4841,0.06440798
2023-04-11,65.1085,0.06254231
2023-04-12,64.7107,0.06424562
2023-04-13,64.1777,0.06621036
2023-04-14,63.3713,0.06901845
2023-04-15,63.3642,0.06902921
2023-04-16,63.0977,0.06991628
2023-04-17,62.8922,0.0704656
2023-04-18,63.1834,0.06920843
2023-04-19,63.8604,0.06723943
2023-04-20,63.5363,0.06877568
2023-04-21,63.8925,0.06777039
2023-04-22,63.8595,0.06739927
2023-04-23,63.8799,0.06748192
2023-04-24,64.013,0.06696418
2023-04-25,64.3222,0.06600275
2023-04-26,64.5123,0.06577232
2023-04-27,64.9158,0.06479992
2023-04-28,64.8742,0.06452753
2023-04-29,64.6454,0.06522074
2023-04-30,65.008,0.06421725
2023-05-01,64.6193,0.065153
2023-05-02,64.6958,0.06525877
2023-05-03,64.6761,0.0655911
2023-05-04,64.814,0.06504903
2023-05-05,64.2331,0.06752604
2023-05-06,64.7186,0.06575641
2023-05-07,64.6489,0.06606997
2023-05-08,64.5805,0.06673024
2023-05-09,64.5057,0.06686171
2023-05-10,64.5404,0.06664478
2023-05-11,64.5269,0.06653725
2023-05-12,64.156,0.06752478
2023-05-13,64.3571,0.06704506
2023-05-14,64.3885,0.0668657
2023-05-15,64.4351,0.06680875
2023-05-16,64.0972,0.06750187
2023-05-17,64.3187,0.06650074
2023-05-18,63.9613,0.06719777
2023-05-19,63.8447,0.06743011
2023-05-20,63.9605,0.06713152
2023-05-21,63.9143,0.06746373
2023-05-22,63.8437,0.06769512
2023-05-23,63.7891,0.0681152
2023-05-24,63.6951,0.06837673
2023-05-25,63.7552,0.06822539
2023-05-26,63.621,0.06845842
2023-05-27,63.666,0.06817372
2023-05-28,63.8528,0.06802332
2023-05-29,63.6485,0.06824611
2023-05-30,63.3329,0.06859119
2023-05-31,63.21,0.06881344
2023-06-01,63.0525,0.06940732
2023-06-02,62.8569,0.06996647
2023-06-03,62.8772,0.06986459
2023-06-04,62.8198,0.06967706
2023-06-05,62.701,0.0702999
2023-06-06,63.0681,0.06919854
2023-06-07,62.9332,0.06954904
2023-06-08,62.9121,0.06964998
2023-06-09,62.82,0.06945126
2023-06-10,63.5363,0.06777582
2023-06-11,63.4857,0.06762054
2023-06-12,63.5361,0.06725864
2023-06-13,63.6252,0.06711232
2023-06-14,64.1827,0.06574953
2023-06-15,64.4678,0.06509779
2023-06-16,64.6338,0.06519185
2023-06-17,64.6217,0.06515672
2023-06-18,64.4911,0.06526984
2023-06-19,64.6536,0.06479122
2023-06-20,65.3464,0.06323168
2023-06-21,65.6236,0.06293494
2023-06-22,65.7262,0.06257775
2023-06-23,65.9961,0.06173886
2023-06-24,66.1457,0.061413
2023-06-25,65.8452,0.06235512
2023-06-26,66.1705,0.06139527
2023-06-27,66.0614,0.06159518
2023-06-28,66.3879,0.06077817
2023-06-29,66.3396,0.06083806
2023-06-30,65.4084,0.06346233
2023-07-01,65.6083,0.06288518
2023-07-02,65.3957,0.06326678
2023-07-03,65.6424,0.06276478
2023-07-04,65.5553,0.06293454
2023-07-05,65.6983,0.06269778
2023-07-06,66.0196,0.06185431
2023-07-07,66.0983,0.06163319
2023-07-08,66.0616,0.06159397
2023-07-09,66.0402,0.06175179
2023-07-10,65.9788,0.06186412
2023-07-11,66.1749,0.06135197
2023-07-12,66.1302,0.06159464
2023-07-13,62.9492,0.06368809
2023-07-14,63.4406,0.06384343
2023-07-15,63.5273,0.06373922
2023-07-16,63.3102,0.06362184
2023-07-17,63.4124,0.06343891
2023-07-18,63.0445,0.06359482
2023-07-19,62.6757,0.06316699
2023-07-20,62.687,0.06347721
2023-07-21,62.9409,0.06323962
2023-07-22,63.3734,0.06261467
2023-07-23,63.352,0.06279305
2023-07-24,63.2934,0.06340056
2023-07-25,63.1407,0.06356857
2023-07-26,63.0595,0.06372843
2023-07-27,63.0292,0.06366214
2023-07-28,62.9794,0.06395809
2023-07-29,62.9305,0.06406603
2023-07-30,63.1184,0.06361334
2023-07-31,63.2252,0.06352487
2023-08-01,63.2865,0.06328868
2023-08-02,63.5303,0.06307811
2023-08-03,63.7983,0.06289033
2023-08-04,64.0155,0.06285087
2023-08-05,63.9415,0.06317332
2023-08-06,64.0702,0.06289382
2023-08-07,64.1694,0.06260607
2023-08-08,64.2011,0.06234829
2023-08-09,64.0563,0.06271605
2023-08-10,64.0776,0.06289094
2023-08-11,64.0933,0.06280949
2023-08-12,64.1253,0.06284414
2023-08-13,64.1428,0.06279279
2023-08-14,64.1486,0.06269658
2023-08-15,64.3995,0.0626422
2023-08-16,64.5044,0.06284077
2023-08-17,64.7414,0.06334821
2023-08-18,64.4519,0.06377966
2023-08-19,64.2384,0.06395583
2023-08-20,63.9413,0.06431584
2023-08-21,64.2246,0.06381006
2023-08-22,64.5331,0.06281755
2023-08-23,64.3368,0.06346901
2023-08-24,64.4224,0.06340771
2023-08-25,64.3117,0.0634759
2023-08-26,64.3936,0.06328991
2023-08-27,64.3513,0.06351035
2023-08-28,64.4073,0.06331825
2023-08-29,64.81,0.06240752
2023-08-30,64.8505,0.06245809
2023-08-31,64.5069,0.06340533
2023-09-01,64.6704,0.06312316
2023-09-02,64.6358,0.06327759
2023-09-03,64.6402,0.06299708
2023-09-04,64.511,0.06307937
2023-09-05,64.4787,0.06332711
2023-09-06,64.4667,0.06338223
2023-09-07,64.6985,0.06280211
2023-09-08,64.5149,0.06316943
2023-09-09,64.4921,0.06312802
2023-09-10,64.6788,0.06261423
2023-09-11,65.0351,0.06164143
2023-09-12,65.2101,0.06164067
2023-09-13,65.349,0.06130047
2023-09-14,65.3707,0.06128633
2023-09-15,65.1853,0.06163336
2023-09-16,65.2149,0.06155832
2023-09-17,65.4149,0.06114837
2023-09-18,65.3428,0.061187
2023-09-19,65.553,0.06038869
2023-09-20,65.6594,0.05980336
2023-09-21,65.7278,0.05963843
2023-09-22,65.5971,0.05995323
2023-09-23,65.6449,0.05993931
2023-09-24,65.5871,0.06015378
2023-09-25,65.4917,0.06038889
2023-09-26,65.416,0.06077744
2023-09-27,65.5088,0.06061919
2023-09-28,65.4167,0.0611426
2023-09-29,65.0804,0.06196509
2023-09-30,65.1465,0.06194508
2023-10-01,65.2583,0.06195133
2023-10-02,65.7461,0.06033517
2023-10-03,65.4784,0.06038464
2023-10-04,65.9109,0.05932135
2023-10-05,66.0558,0.05881247
2023-10-06,66.1133,0.05889803
2023-10-07,66.2759,0.05845495
2023-10-08,66.3111,0.058454
2023-10-09,66.7672,0.05724819
2023-10-10,66.7954,0.05719692
2023-10-11,66.4489,0.05834585
2023-10-12,66.7203,0.05751772
2023-10-13,66.643,0.05775408
2023-10-14,66.5655,0.05791315
2023-10-15,66.7612,0.05736374
2023-10-16,67.2918,0.05616184
2023-10-17,67.7026,0.05505163
2023-10-18,67.6875,0.05518939
2023-10-19,67.6297,0.05459773
2023-10-20,67.9978,0.05405065
2023-10-21,67.8524,0.05443231
2023-10-22,67.5513,0.05546362
2023-10-23,68.4048,0.05350039
2023-10-24,68.7415,0.05267334
2023-10-25,69.1198,0.05179349
2023-10-26,68.753,0.05279503
2023-10-27,68.8922,0.0525371
2023-10-28,69.0274,0.05210112
2023-10-29,69.0207,0.05199577
2023-10-30,68.6949,0.0524534
2023-10-31,68.6049,0.05235941
2023-11-01,68.7358,0.05210211
2023-11-02,68.8446,0.05157886
2023-11-03,68.3916,0.05280056
2023-11-04,68.3554,0.05299152
2023-11-05,67.7422,0.05402499
2023-11-06,67.1975,0.05422584
2023-11-07,67.8032,0.05325443
2023-11-08,67.9355,0.05287057
2023-11-09,66.9435,0.05769021
2023-11-10,67.6222,0.05568318
2023-11-11,67.6133,0.0553361
2023-11-12,67.6746,0.05518925
2023-11-13,67.2523,0.05644092
2023-11-14,67.5991,0.05570122
2023-11-15,68.1759,0.05434053
2023-11-16,68.2049,0.05419295
2023-11-17,68.3692,0.05356488
2023-11-18,68.4139,0.05365041
2023-11-19,68.4186,0.05367615
2023-11-20,68.4814,0.05395745
2023-11-21,68.5536,0.05398963
2023-11-22,68.1577,0.05519338
2023-11-23,68.0525,0.05529695
2023-11-24,68.1282,0.0551264
2023-11-25,68.0968,0.05514629
2023-11-26,68.1157,0.05510204
2023-11-27,68.3823,0.05445292
2023-11-28,68.4679,0.05418507
2023-11-29,68.651,0.05360671
2023-11-30,68.4025,0.05438605
2023-12-01,68.6272,0.05389967
2023-12-02,68.3864,0.05485617
2023-12-03,68.4374,0.05486875
2023-12-04,69.0892,0.05340025
2023-12-05,69.7661,0.05200055
2023-12-06,69.9083,0.05101339
2023-12-07,68.8059,0.05439591
2023-12-08,68.9623,0.05337167
2023-12-09,68.93,0.05354275
2023-12-10,68.8444,0.05375946
2023-12-11,68.8429,0.0539158
2023-12-12,69.1289,0.05308379
2023-12-13,69.3644,0.05265296
2023-12-14,68.963,0.05390161
2023-12-15,69.2903,0.05291959
2023-12-16,69.3152,0.05271396
2023-12-17,69.2018,0.05310497
2023-12-18,69.6981,0.05197271
2023-12-19,69.8775,0.05147813
2023-12-20,70.2935,0.05035854
2023-12-21,70.0396,0.05100766
2023-12-22,69.465,0.05285907
2023-12-23,69.4965,0.05280071
2023-12-24,69.5271,0.05262958
2023-12-25,69.4995,0.0521335
2023-12-26,69.4461,0.05246851
2023-12-27,68.7556,0.05475905
2023-12-28,68.5556,0.05510662
2023-12-29,68.7262,0.05466714
2023-12-30,68.8339,0.05434858
2023-12-31,69.0271,0.05398458
2024-01-01,69.3187,0.05329095
2024-01-02,69.7251,0.05246039
2024-01-03,70.1558,0.05160521
2024-01-04,70.3352,0.05134784
2024-01-05,70.4251,0.05136653
2024-01-06,70.5863,0.05097989
2024-01-07,70.8597,0.05059891
2024-01-08,71.2681,0.0496432
2024-01-09,70.9352,0.05076949
2024-01-10,69.3591,0.05533848
2024-01-11,68.9565,0.05646075
2024-01-12,68.1122,0.0588345
2024-01-13,67.6817,0.06021473
2024-01-14,67.8758,0.05918383
2024-01-15,67.9817,0.05908305
2024-01-16,67.7838,0.06000693
2024-01-17,68.0324,0.05913714
2024-01-18,67.8288,0.05978228
2024-01-19,67.8737,0.05984734
2024-01-20,67.9098,0.05927079
2024-01-21,67.9965,0.0590939
2024-01-22,68.152,0.05842282
2024-01-23,68.8636,0.05634478
2024-01-24,69.0671,0.05569942
2024-01-25,69.1296,0.05556684
2024-01-26,69.6299,0.05415298
2024-01-27,69.7574,0.05380694
2024-01-28,69.8371,0.05371447
2024-01-29,69.9113,0.05356358
2024-01-30,69.7411,0.05467565
2024-01-31,70.0847,0.05363286
2024-02-01,70.1606,0.05346705
2024-02-02,70.1526,0.05343955
2024-02-03,70.0894,0.05339071
2024-02-04,70.0658,0.05372832
2024-02-05,70.0101,0.053891
2024-02-06,69.769,0.05508326
2024-02-07,69.8874,0.05479169
2024-02-08,70.4004,0.05342549
2024-02-09,70.6887,0.05279676
2024-02-10,70.9113,0.05232004
2024-02-11,71.0544,0.05195912
2024-02-12,70.8014,0.0531077
2024-02-13,70.8202,0.05316316
2024-02-14,70.7492,0.05361037
2024-02-15,70.387,0.05439863
2024-02-16,70.6036,0.05373578
2024-02-17,70.604,0.05392662
2024-02-18,70.2046,0.05517429
2024-02-19,69.5892,0.05691597
2024-02-20,69.4451,0.0576226
2024-02-21,69.6022,0.05730142
2024-02-22,69.4058,0.05795186
2024-02-23,69.5156,0.05755575
2024-02-24,69.3774,0.05797285
2024-02-25,68.7675,0.06013417
2024-02-26,69.4631,0.05821753
2024-02-27,69.7945,0.05686863
2024-02-28,70.9596,0.05405958
2024-02-29,70.6569,0.05456875
2024-03-01,70.3714,0.05498953
2024-03-02,70.043,0.05512266
2024-03-03,70.0757,0.05528502
2024-03-04,70.7313,0.05332108
2024-03-05,70.245,0.0555578
2024-03-06,69.5743,0.05779953
2024-03-07,69.587,0.05768103
2024-03-08,69.8538,0.05699744
2024-03-09,69.7388,0.05713948
2024-03-10,70.1673,0.05621627
2024-03-11,69.7335,0.0564129
2024-03-12,70.1571,0.05559211
2024-03-13,70.4746,0.05479627
2024-03-14,70.5968,0.05430223
2024-03-15,70.871,0.0538268
2024-03-16,70.9365,0.05378696
2024-03-17,71.116,0.05328327
2024-03-18,71.3657,0.05208651
2024-03-19,71.7736,0.05108711
2024-03-20,71.5803,0.05186692
2024-03-21,70.8422,0.05331231
2024-03-22,71.2106,0.05224508
2024-03-23,71.1734,0.05212326
2024-03-24,71.4523,0.0513499
2024-03-25,71.5963,0.05133995
2024-03-26,71.5973,0.05128032
2024-03-27,71.8607,0.05050439
2024-03-28,71.7715,0.05035031
2024-03-29,71.6883,0.0502925
2024-03-30,71.8081,0.05033061
2024-03-31,71.488,0.05117025
2024-04-01,71.851,0.05029959
2024-04-02,71.8786,0.05009641
2024-04-03,72.013,0.05016264
2024-04-04,72.5531,0.04862496
2024-04-05,72.4539,0.04894611
2024-04-06,72.5099,0.0487187
2024-04-07,72.1467,0.04968127
2024-04-08,71.5563,0.05159727
2024-04-09,71.8034,0.05065896
2024-04-10,71.9864,0.05017489
2024-04-11,72.0622,0.05002536
2024-04-12,72.9262,0.04821196
2024-04-13,73.6655,0.04694505
2024-04-14,73.1498,0.04811741
2024-04-15,72.8049,0.04894976
2024-04-16,73.0176,0.0484201
2024-04-17,72.8582,0.0486734
2024-04-18,73.0394,0.04830419
2024-04-19,73.155,0.04792728
2024-04-20,72.8079,0.04861541
2024-04-21,72.9241,0.04844924
2024-04-22,73.0484,0.04788732
2024-04-23,72.8899,0.04847115
2024-04-24,72.8002,0.04880859
2024-04-25,72.7717,0.0489545
2024-04-26,72.6982,0.04907438
2024-04-27,72.0102,0.05128644
2024-04-28,71.8644,0.0518092
2024-04-29,72.3629,0.05039168
2024-04-30,72.564,0.04968041
2024-05-01,71.8759,0.05108813
2024-05-02,72.0995,0.05050787
2024-05-03,72.5669,0.04933671
2024-05-04,72.7311,0.04879149
2024-05-05,72.6698,0.04899235
2024-05-06,72.7584,0.04851523
2024-05-07,72.8858,0.04831415
2024-05-08,72.7768,0.04863198
2024-05-09,72.9703,0.04816747
2024-05-10,73.0996,0.04779995
2024-05-11,73.0705,0.04784912
2024-05-12,73.2042,0.0477041
2024-05-13,73.5001,0.04688566
2024-05-14,73.5055,0.04680404
2024-05-15,73.982,0.04569686
2024-05-16,74.1831,0.04506478
2024-05-17,73.8222,0.04618658
2024-05-18,73.7096,0.0466214
2024-05-19,73.8556,0.04633535
2024-05-20,72.2243,0.05142975
2024-05-21,71.3128,0.0540734
2024-05-22,71.3012,0.05415812
2024-05-23,70.8281,0.05559345
2024-05-24,71.2032,0.05433721
2024-05-25,71.2416,0.0540981
2024-05-26,70.7412,0.05587737
2024-05-27,70.6886,0.05606108
2024-05-28,70.6306,0.05625966
2024-05-29,70.7667,0.05578142
2024-05-30,71.1399,0.05480892
2024-05-31,70.816,0.05573774
2024-06-01,70.6471,0.05631542
2024-06-02,70.8584,0.05576704
2024-06-03,71.2009,0.05473347
2024-06-04,71.4605,0.05403215
2024-06-05,71.3704,0.05434619
2024-06-06,71.548,0.05384854
2024-06-07,71.9111,0.05307207
2024-06-08,71.9371,0.05309499
2024-06-09,71.8812,0.05320826
2024-06-10,72.0285,0.0527765
2024-06-11,72.3165,0.05191911
2024-06-12,72.1612,0.05220052
2024-06-13,72.2621,0.05196
2024-06-14,72.0322,0.05274005
2024-06-15,71.5878,0.0538897
2024-06-16,71.4791,0.05433132
2024-06-17,71.9579,0.05278767
2024-06-18,71.8269,0.05341032
2024-06-19,71.3494,0.05483409
2024-06-20,71.5662,0.05412621
2024-06-21,71.3012,0.05489957
2024-06-22,71.4713,0.05440869
2024-06-23,71.6029,0.05398941
2024-06-24,71.006,0.05555477
2024-06-25,71.2076,0.05495174
2024-06-26,71.0592,0.05541552
2024-06-27,70.8864,0.0559332
2024-06-28,70.8563,0.05592973
2024-06-29,71.0545,0.05540404
2024-06-30,71.3129,0.05477548
2024-07-01,71.3429,0.05470858
2024-07-02,71.1208,0.05510619
2024-07-03,71.2806,0.0547137
2024-07-04,71.704,0.0536536
2024-07-05,72.0473,0.05264782
2024-07-06,71.9415,0.05265989
2024-07-07,72.174,0.05226765
2024-07-08,71.7987,0.05327859
2024-07-09,71.9802,0.05284753
2024-07-10,71.6679,0.05372556
2024-07-11,71.4996,0.05403865
2024-07-12,71.3714,0.05410339
2024-07-13,71.2975,0.0536307
2024-07-14,71.4624,0.0533749
2024-07-15,71.412,0.05388123
2024-07-16,71.5494,0.05292979
2024-07-17,71.3208,0.05286647
2024-07-18,71.3509,0.05362441
2024-07-19,71.7916,0.05254215
2024-07-20,71.7222,0.0524007
2024-07-21,71.8933,0.05187566
2024-07-22,72.1484,0.05096511
2024-07-23,71.5481,0.05283553
2024-07-24,72.0383,0.05098007
2024-07-25,73.0171,0.04829
2024-07-26,73.0624,0.0482819
2024-07-27,73.2706,0.04780258
2024-07-28,73.2253,0.04797794
2024-07-29,72.5914,0.04969781
2024-07-30,72.5289,0.049499
2024-07-31,72.3261,0.04995713
2024-08-01,72.7638,0.0491466
2024-08-02,72.9627,0.04853125
2024-08-03,73.1892,0.04786389
2024-08-04,73.7515,0.04628079
2024-08-05,74.2181,0.04479405
2024-08-06,74.5478,0.04386696
2024-08-07,74.3745,0.0425597
2024-08-08,74.4473,0.04339748
2024-08-09,74.8118,0.04270291
2024-08-10,74.7396,0.04282596
2024-08-11,74.5807,0.04349376
2024-08-12,73.6561,0.04594484
2024-08-13,74.1424,0.04464275
2024-08-14,73.8597,0.04532205
2024-08-15,74.0545,0.04464899
2024-08-16,74.3407,0.04402881
2024-08-17,74.3644,0.04396533
2024-08-18,74.1167,0.04464457
2024-08-19,74.1092,0.04430048
2024-08-20,74.3192,0.04360461
2024-08-21,74.6186,0.0429938
2024-08-22,74.4268,0.04343525
2024-08-23,74.6407,0.0431478
2024-08-24,74.6383,0.0431407
2024-08-25,74.873,0.04276327
2024-08-26,74.9287,0.04265169
2024-08-27,75.3195,0.04133383
2024-08-28,74.7666,0.04279919
2024-08-29,74.8883,0.04258808
2024-08-30,74.7768,0.04272348
2024-08-31,74.8056,0.04262892
2024-09-01,74.9498,0.04230134
2024-09-02,74.7288,0.04291159
2024-09-03,74.875,0.04232997
2024-09-04,74.9188,0.04226752
2024-09-05,74.8756,0.04218574
2024-09-06,75.2127,0.0412449
2024-09-07,74.9402,0.0419796
2024-09-08,74.9788,0.04192671
2024-09-09,75.2276,0.04134085
2024-09-10,75.2341,0.04143826
2024-09-11,75.4735,0.04080022
2024-09-12,75.4253,0.04064251
2024-09-13,75.6149,0.0403518
2024-09-14,75.4843,0.04028161
2024-09-15,75.9511,0.03922364
2024-09-16,75.7719,0.03941768
2024-09-17,76.1338,0.03879706
2024-09-18,76.3021,0.03847561
2024-09-19,76.1316,0.03918484
2024-09-20,75.7071,0.04045247
2024-09-21,75.3883,0.0411052
2024-09-22,75.6558,0.04060137
2024-09-23,75.2275,0.04180777
2024-09-24,75.4423,0.04127095
2024-09-25,75.5642,0.04083107
2024-09-26,75.7324,0.04042112
2024-09-27,75.518,0.04102619
2024-09-28,75.5122,0.04066712
2024-09-29,75.4631,0.04048142
2024-09-30,75.3251,0.04104099
2024-10-01,75.5977,0.04025465
2024-10-02,76.3299,0.03902178
2024-10-03,76.5435,0.03866532
2024-10-04,76.4385,0.03892072
2024-10-05,76.4448,0.03892172
2024-10-06,76.4915,0.03883592
2024-10-07,76.4952,0.03887724
2024-10-08,76.3609,0.03926821
2024-10-09,76.3624,0.03905245
2024-10-10,76.1406,0.03955628
2024-10-11,76.3909,0.03902648
2024-10-12,76.3627,0.03921089
2024-10-13,76.3645,0.03927917
2024-10-14,76.244,0.03980842
2024-10-15,76.6596,0.03885206
2024-10-16,76.6863,0.03860291
2024-10-17,76.6397,0.03865942
2024-10-18,76.6409,0.038623
2024-10-19,76.5448,0.03876218
2024-10-20,76.2187,0.03979167
2024-10-21,76.2377,0.03955083
2024-10-22,76.5427,0.03890625
2024-10-23,76.9204,0.03783624
2024-10-24,77.1971,0.03716575
2024-10-25,77.5991,0.03644964
2024-10-26,77.3232,0.03701068
2024-10-27,77.3478,0.03688955
2024-10-28,77.399,0.03673193
2024-10-29,77.5852,0.03625844
2024-10-30,77.4765,0.0367268
2024-10-31,77.8343,0.03578074
2024-11-01,77.6408,0.03615956
2024-11-02,77.7325,0.03594473
2024-11-03,77.882,0.03570699
2024-11-04,77.9133,0.03536001
2024-11-05,78.0285,0.03493015
2024-11-06,77.6733,0.03597262
2024-11-07,76.8848,0.03806487
2024-11-08,76.6352,0.03869253
2024-11-09,75.7543,0.04088564
2024-11-10,75.9312,0.0396414
2024-11-11,76.4947,0.03792752
2024-11-12,76.2257,0.03696966
2024-11-13,76.9911,0.03530957
2024-11-14,76.786,0.03504886
2024-11-15,76.8554,0.03398607
2024-11-16,75.6377,0.03460821
2024-11-17,76.0103,0.03421475
2024-11-18,75.377,0.03520222
2024-11-19,75.9778,0.03373066
2024-11-20,76.487,0.03264048
2024-11-21,75.7932,0.03414998
2024-11-22,74.9589,0.03361058
2024-11-23,73.8416,0.034771
2024-11-24,74.0151,0.03433222
2024-11-25,73.2411,0.03674514
2024-11-26,73.5451,0.03618442
2024-11-27,72.7772,0.03822549
2024-11-28,72.8129,0.0374377
2024-11-29,72.1362,0.03691636
2024-11-30,71.2435,0.03849328
2024-12-01,70.4379,0.03812554
2024-12-02,69.1657,0.03799459
2024-12-03,69.8617,0.0377448
2024-12-04,70.3213,0.03886627
2024-12-05,70.3009,0.03914079
2024-12-06,69.7819,0.0401535
2024-12-07,69.2968,0.04007087
2024-12-08,69.4166,0.03969927
2024-12-09,71.0089,0.03813706
2024-12-10,70.7799,0.03751054
2024-12-11,70.8524,0.03787227
2024-12-12,70.732,0.03873529
2024-12-13,70.6417,0.0385572
2024-12-14,70.9063,0.03816437
2024-12-15,71.1377,0.0377582
2024-12-16,71.2022,0.03774174
2024-12-17,71.4368,0.03654248
2024-12-18,71.9127,0.03619534
2024-12-19,72.4212,0.03510721
2024-12-20,72.1989,0.03556254
2024-12-21,72.7299,0.03428502
2024-12-22,72.6093,0.03445483
2024-12-23,71.8001,0.03610221
2024-12-24,72.0339,0.03543013
2024-12-25,72.3073,0.0351765
2024-12-26,72.6897,0.03477249
2024-12-27,72.4685,0.03525892
2024-12-28,72.2084,0.03571244
2024-12-29,72.3873,0.03581227
2024-12-30,72.2804,0.03626624
2024-12-31,72.4581,0.03568331
2025-01-01,71.6359,0.03547575
2025-01-02,71.5143,0.03559668
2025-01-03,70.9193,0.03675321
2025-01-04,70.8195,0.037237
2025-01-05,71.0233,0.03696825
2025-01-06,71.5931,0.03604513
2025-01-07,72.0869,0.03488082
2025-01-08,71.6191,0.03499125
2025-01-09,71.8586,0.03483996
2025-01-10,71.8938,0.03450617
2025-01-11,71.0653,0.03473735
2025-01-12,71.3914,0.03453144
2025-01-13,71.7581,0.03319857
2025-01-14,71.4108,0.033412
2025-01-15,69.9478,0.0343512
2025-01-16,70.1721,0.0330387
2025-01-17,70.1977,0.03335587
2025-01-18,70.9161,0.03164206
2025-01-19,71.6262,0.03173755
2025-01-20,71.224,0.03202516
2025-01-21,71.6225,0.03134925
2025-01-22,71.4987,0.03121341
2025-01-23,71.4177,0.03201856
2025-01-24,71.6849,0.03161335
