date,price_usd,market_cap_usd,mvrv,supply,realized_price_usd
2013-12-23,17.4495716683908,422431303.124337448634227633464,1.34092085,24208691.83222158,13.013125769795286
2013-12-24,17.51,424358208.9821998658,1.34521757,24235191.83222158,13.016481787403357
2013-12-25,20.8181639392168,505126555.242021464242829258544,1.58508197,24263741.83222158,13.133809060497232
2013-12-26,24.1400579775999,586420954.247302083765693385842,1.81609257,24292441.83222158,13.292305896939991
2013-12-27,22.4376428988895,545793236.48550173333409993541,1.68649364,24324891.83222158,13.304315158217559
2013-12-28,21.7041583869082,528678394.376908202029193518956,1.63136281,24358391.83222158,13.304311128012168
2013-12-29,23.3030760326575,568321053.71909773521585624885,1.74086203,24388241.83222158,13.385940775937023
2013-12-30,23.5067649912332,574007976.308127006413979852456,1.75165625,24418841.83222158,13.419736315977067
2013-12-31,23.7897999127725,581604507.52767826596389213055,1.7655672,24447641.83222158,13.474310075975868
2014-01-01,23.8710529600653,584274858.592975072491520869174,1.76830769,24476291.83222158,13.499377452837576
2014-01-02,25.3102724061494,620209035.879689671681455384052,1.86401579,24504241.83222158,13.578357298222995
2014-01-03,24.2638040500217,595269772.528819764649158208286,1.76714844,24533241.83222158,13.730484378562847
2014-01-04,24.290313347185,596710781.2263801008243892523,1.74241338,24565791.83222158,13.940614567127005
2014-01-05,26.2054511205542,644558233.628725148342586799636,1.86858716,24596341.83222158,14.02420592494824
2014-01-06,28.4854857759795,701548856.67341991558768553761,2.00863174,24628291.83222158,14.181537216961182
2014-01-07,23.2619578141859,573645505.188760798817036111722,1.64925662,24660241.83222158,14.104510803288997
